None: Sentiment Score = 0.46, PRs Contributed = 67
--------------------------------------------------------------------------------
Developer Name: yeszj
Number of Issues Created: 1
Number of Issues Assigned: 0
Number of Issues Resolved: 0
Average Issue Resolution Time (hours): 0.00
--------------------------------------------------------------------------------
Developer Name: Packiaraj
Number of Issues Created: 1
Number of Issues Assigned: 0
Number of Issues Resolved: 0
Average Issue Resolution Time (hours): 0.00
--------------------------------------------------------------------------------
Developer Name: rex50
Number of Issues Created: 1
Number of Issues Assigned: 0
Number of Issues Resolved: 0
Average Issue Resolution Time (hours): 0.00
--------------------------------------------------------------------------------
Developer Name: blukhi99
Number of Issues Created: 1
Number of Issues Assigned: 0
Number of Issues Resolved: 0
Average Issue Resolution Time (hours): 0.00
--------------------------------------------------------------------------------
Developer Name: trevor-hackman-kr
Number of Issues Created: 1
Number of Issues Assigned: 0
Number of Issues Resolved: 0
Average Issue Resolution Time (hours): 0.00
--------------------------------------------------------------------------------
Developer Name: jiashie
Number of Issues Created: 1
Number of Issues Assigned: 0
Number of Issues Resolved: 0
Average Issue Resolution Time (hours): 0.00
--------------------------------------------------------------------------------
Developer Name: Forcharc
Number of Issues Created: 1
Number of Issues Assigned: 0
Number of Issues Resolved: 0
Average Issue Resolution Time (hours): 0.00
--------------------------------------------------------------------------------
Developer Name: AlexMofer
Number of Issues Created: 1
Number of Issues Assigned: 0
Number of Issues Resolved: 0
Average Issue Resolution Time (hours): 0.00
--------------------------------------------------------------------------------
Developer Name: ayor-dns
Number of Issues Created: 1
Number of Issues Assigned: 0
Number of Issues Resolved: 0
Average Issue Resolution Time (hours): 0.00
--------------------------------------------------------------------------------
Developer Name: Joseph-Shim
Number of Issues Created: 1
Number of Issues Assigned: 0
Number of Issues Resolved: 0
Average Issue Resolution Time (hours): 0.00
--------------------------------------------------------------------------------
Developer Name: RobbWatershed
Number of Issues Created: 1
Number of Issues Assigned: 0
Number of Issues Resolved: 0
Average Issue Resolution Time (hours): 0.00
--------------------------------------------------------------------------------
Developer Name: moderGamer
Number of Issues Created: 1
Number of Issues Assigned: 0
Number of Issues Resolved: 0
Average Issue Resolution Time (hours): 0.00
--------------------------------------------------------------------------------
Developer Name: mackwu828
Number of Issues Created: 1
Number of Issues Assigned: 0
Number of Issues Resolved: 0
Average Issue Resolution Time (hours): 0.00
--------------------------------------------------------------------------------
Developer Name: SaltedFish-Extreme
Number of Issues Created: 1
Number of Issues Assigned: 0
Number of Issues Resolved: 0
Average Issue Resolution Time (hours): 0.00
--------------------------------------------------------------------------------
Developer Name: lvjiancong
Number of Issues Created: 1
Number of Issues Assigned: 0
Number of Issues Resolved: 0
Average Issue Resolution Time (hours): 0.00
--------------------------------------------------------------------------------
Developer Name: jiangnan44
Number of Issues Created: 1
Number of Issues Assigned: 0
Number of Issues Resolved: 0
Average Issue Resolution Time (hours): 0.00
--------------------------------------------------------------------------------
Developer Name: aniladhikary7
Number of Issues Created: 1
Number of Issues Assigned: 0
Number of Issues Resolved: 0
Average Issue Resolution Time (hours): 0.00
--------------------------------------------------------------------------------
Developer Name: billdizl
Number of Issues Created: 3
Number of Issues Assigned: 0
Number of Issues Resolved: 0
Average Issue Resolution Time (hours): 0.00
--------------------------------------------------------------------------------
Developer Name: EvgenyMamrukov
Number of Issues Created: 1
Number of Issues Assigned: 0
Number of Issues Resolved: 0
Average Issue Resolution Time (hours): 0.00
--------------------------------------------------------------------------------
Developer Name: christinabannon
Number of Issues Created: 1
Number of Issues Assigned: 0
Number of Issues Resolved: 0
Average Issue Resolution Time (hours): 0.00
--------------------------------------------------------------------------------
Developer Name: WSWSKIM
Number of Issues Created: 1
Number of Issues Assigned: 0
Number of Issues Resolved: 0
Average Issue Resolution Time (hours): 0.00
--------------------------------------------------------------------------------
Developer Name: antonshilov
Number of Issues Created: 1
Number of Issues Assigned: 0
Number of Issues Resolved: 0
Average Issue Resolution Time (hours): 0.00
--------------------------------------------------------------------------------
Developer Name: yeamin27
Number of Issues Created: 1
Number of Issues Assigned: 0
Number of Issues Resolved: 0
Average Issue Resolution Time (hours): 0.00
--------------------------------------------------------------------------------
Developer Name: lx1361322
Number of Issues Created: 1
Number of Issues Assigned: 0
Number of Issues Resolved: 0
Average Issue Resolution Time (hours): 0.00
--------------------------------------------------------------------------------
Developer Name: Deaful
Number of Issues Created: 1
Number of Issues Assigned: 0
Number of Issues Resolved: 0
Average Issue Resolution Time (hours): 0.00
--------------------------------------------------------------------------------
Developer Name: abbasshah17
Number of Issues Created: 1
Number of Issues Assigned: 0
Number of Issues Resolved: 0
Average Issue Resolution Time (hours): 0.00
--------------------------------------------------------------------------------
Developer Name: wl0073921
Number of Issues Created: 1
Number of Issues Assigned: 0
Number of Issues Resolved: 0
Average Issue Resolution Time (hours): 0.00
--------------------------------------------------------------------------------
Developer Name: 13760661144
Number of Issues Created: 1
Number of Issues Assigned: 0
Number of Issues Resolved: 0
Average Issue Resolution Time (hours): 0.00
--------------------------------------------------------------------------------
Developer Name: jbiral
Number of Issues Created: 1
Number of Issues Assigned: 0
Number of Issues Resolved: 0
Average Issue Resolution Time (hours): 0.00
--------------------------------------------------------------------------------
Developer Name: wangzt
Number of Issues Created: 1
Number of Issues Assigned: 0
Number of Issues Resolved: 0
Average Issue Resolution Time (hours): 0.00
--------------------------------------------------------------------------------
Developer Name: HarryXR
